gene	log2fc	qvalue
RP11-310H4.1	0.006390975146178325	1.0
RP11-310H4.2	-0.03606344294014584	1.0
RP11-310H4.3	-0.10982682728032102	1.0
TUBBP6	-0.01866265747171203	1.0
RNU6-389P	0.0	1.0
SUMO2P3	0.061821948435725395	1.0
CICP11	0.0	1.0
PSPHP1	0.004251598301748575	1.0
RNU6-1126P	0.0	1.0
CICP12	0.0	1.0
RP11-419M24.4	0.0	1.0
GBAS,MRPS17,ZNF713	-0.11040586312351537	0.70008
CCT6A,SUMF2	-1.2736579540774966	0.000121354
snoU13	0.0	1.0
RP4-725G10.3	0.1222109825293076	1.0
RP4-725G10.4	0.0	1.0
RP11-700P18.1	0.00590912073484608	1.0
RP11-814E24.1	0.01914180523691895	1.0
CICP8	0.0	1.0
RP11-814E24.3	0.057288750616504874	1.0
RBM22P3	0.0	1.0
RP11-760D2.11	-0.0020711316076541583	1.0
VN1R25P	0.06289287776853233	1.0
RP11-760D2.9	0.0	1.0
RP11-760D2.10	0.04000389167428667	1.0
RP11-760D2.12	0.0	1.0
RN7SL816P	0.0	1.0
TNRC18P3	0.0023041051409524223	1.0
RP11-1217F2.3	0.013871566233515731	1.0
MTND4P4	0.0	1.0
MTND5P6	0.0	1.0
RP11-1217F2.7	0.033646132861623705	1.0
MTND1P4	0.0	1.0
MTND2P6	0.0	1.0
RP11-1217F2.9	0.0	1.0
RP11-1217F2.10	0.0	1.0
MTND4P5	0.0	1.0
MTND5P7	0.0	1.0
RP11-1217F2.13	0.0	1.0
RNU7-157P	0.0	1.0
MIR3147	0.0	1.0
RP11-114G11.2	0.0	1.0
ZNF716	0.12900665254619048	1.0
RP11-1324A7.2	0.0	1.0
NCOR1P3	0.0	1.0
RP11-368M16.10	0.0	1.0
RP11-368M16.4	0.0	1.0
RP11-368M16.5	0.05850020669059183	1.0
RP11-368M16.6	0.0	1.0
RP11-368M16.7	0.08368053854258903	1.0
RP11-548K12.7	-0.21501129290776602	1.0
RP11-548K12.8	0.0	1.0
RP11-548K12.9	0.0	1.0
RP11-548K12.10	0.0	1.0
RP11-548K12.11	0.0	1.0
RP11-548K12.12	0.0	1.0
RP11-715L17.1	0.0	1.0
RP11-196D18.2	0.0	1.0
RP11-373D7.1	0.0	1.0
RP5-905H7.4	0.0	1.0
RP5-905H7.5	0.0	1.0
RP5-905H7.6	0.0	1.0
AC006455.1	0.0	1.0
RP5-905H7.7	0.0	1.0
RP5-905H7.8	0.0	1.0
VN1R32P	0.0	1.0
RP11-340I6.1,RP11-340I6.3	0.0	1.0
ZNF734P	0.0	1.0
SEPT7P5	0.0	1.0
PHKG1P2	0.0	1.0
SLC29A4P2	0.00137094311493918	1.0
MIR4283-2	0.0	1.0
RP5-965K10.3	0.002083693806408152	1.0
CTD-2526L21.2	0.0	1.0
CTD-2526L21.3	0.0	1.0
RP11-340I6.4	0.0	1.0
RP11-340I6.5	0.0	1.0
RP11-340I6.6	0.013699474753393703	1.0
RP11-340I6.8	0.29392737022485166	0.309257
AC092634.2	0.0	1.0
SLC25A1P3	0.04989056882883768	1.0
RP11-561N12.2	0.02838935153785639	1.0
ZNF727	2.6665733743370583	0.3137
TRIM60P17	0.19190622891996642	0.000121354
GUSBP6,RP11-321E8.4	0.010390281119800417	1.0
RP11-165H4.3	0.011645024464879718	1.0
RP11-468B6.1	0.0	1.0
ZNF679	0.43562859405209065	0.000121354
ZNF736	1.1816964104265746	0.000121354
TRIM60P18	1.2155530733601256	0.000121354
RP11-321E8.1	0.06993075279382349	1.0
RP11-321E8.5	0.025796979036150802	1.0
HNRNPCP7	0.5810790859036227	0.00387288
RP11-561N12.4	0.12564067234876888	1.0
RP11-561N12.1	0.0	1.0
ZNF107	1.5047917429841493	0.000121354
ZNF138	0.9794037844530106	0.000121354
RP11-797H7.3	0.5551654431393794	0.310408
ZNF273	1.9210728246598778	0.000121354
VN1R42P	0.21135821711732083	0.43998
CCT6P3	-0.049713593269562255	0.75676
RP11-460N20.4	0.4156696472412926	0.000235208
RP11-460N20.5	-0.07919353458806751	1.0
INTS4L1	-0.03326427497272045	0.492373
RP11-746P2.1	0.0	1.0
AC092685.1	0.0	1.0
SNORA63	0.0	1.0
SNORA63	0.0	1.0
RP11-746P2.3	0.5345915560141622	0.000121354
ZNF92	1.3685013666129233	0.000121354
RP11-667F9.2	0.0	1.0
RP13-157F18.2	0.0	1.0
INTS4L2	-0.042962426476530695	1.0
CCT6P1	0.10951704300868097	0.589365
RP11-479O9.2	0.010924171875397432	1.0
RNU6-912P	0.0	1.0
RP13-254B10.1	-0.05433072028554769	1.0
VKORC1L1	-1.6931625423234986	0.000121354
RP11-252P18.1	0.0	1.0
AC068533.7,ASL,CRCP	-0.9597619402299346	0.000773572
TPST1	-2.1012159898634026	0.000121354
snoU13	0.0	1.0
AC008267.1	0.0163689463376548	1.0
GS1-124K5.4	0.44035891827702667	0.0811687
GS1-124K5.10	-0.09045200210856257	0.02071
RP4-756H11.1	0.03631806608558524	1.0
KCTD7,RABGEF1	-1.7341553814174653	0.000121354
RP11-458F8.1	0.06734849776223951	1.0
RP11-458F8.2	-0.19808791350185703	0.366147
RNU6-1254P	0.0	1.0
RP11-458F8.4	0.2853877373773069	0.0146505
RP11-458F8.3	0.0	1.0
TMEM248	-1.3179795342821254	0.000121354
RN7SL43P	0.0	1.0
TYW1	-1.2133725054872435	0.00197191
RP11-166O4.1	0.061495463533731524	1.0
STAG3L4	-0.6624485884581088	0.015232
RP11-166O4.6	0.3538714395359525	0.00906387
RP11-166O4.5	-0.03270968098950884	0.806433
AC006480.1	0.0	1.0
RP4-736H5.1	0.0	1.0
RP4-736H5.2	0.04439579812988797	1.0
RP11-358M3.1	-0.0019961451070918167	1.0
RP5-945F2.1,RP5-945F2.2	0.0004163983520277761	1.0
RP11-521C10.1	0.0	1.0
RP5-859M6.1	0.019499531582304386	1.0
RP11-123O1.1	0.0	1.0
RNU6-832P	0.0	1.0
AUTS2	4.364677477083154	0.000121354
RP11-575M4.1	0.0	1.0
WBSCR17	0.05368412910473754	1.0
GS1-111G14.1	0.0	1.0
ABCF2P2	0.0	1.0
AC091738.2	0.0	1.0
MIR4650-2	0.0	1.0
RP11-535E8.2	0.0	1.0
RP11-1394O16.1	0.0	1.0
SBDSP1	-2.226832659552864	0.000121354
POM121	0.3019562065385667	0.075515
AC005488.11	-0.49991044946811375	0.0568299
AC005488.1	-0.0036939388141915526	1.0
RP11-313P13.3,RP11-313P13.4	-0.4158036563373272	0.162303
RP11-396K3.1	0.14726324376162306	0.326061
NCF1B	0.008025276491951174	1.0
POM121B	-0.23911140455671717	0.0383665
RP11-483G21.3	0.025154129825058442	1.0
FKBP6	0.030925814885454594	1.0
FZD9	0.4468309431149355	0.000346823
RNU6-1198P	0.0	1.0
VPS37D	-0.2842473102700829	0.0478673
WBSCR22	-0.7978144639561615	0.00138105
MIR4284	0.0	1.0
LINC00035	-0.7247572426278176	0.00302234
CLDN4	5.262294975324468	0.000121354
WBSCR28	0.05993161683743523	1.0
RP11-731K22.1	0.0	1.0
ELN	-0.2463997515554937	0.00283159
LIMK1	-2.1080941557279496	0.000121354
EIF4H	-1.4998219215601063	0.000121354
LAT2	-0.01796341040357347	0.908847
CLIP2	-2.7380781479233627	0.000121354
GTF2IRD1	-0.355124385702707	0.0558244
RP5-1186P10.2	0.40176287806321875	0.310191
GTF2I	-0.37778469146563015	0.244637
NCF1	-0.05997675137733601	1.0
PMS2P5	-0.59115533860327	0.0755809
GATSL1	0.0036696333103289898	1.0
GTF2IRD2B	-0.4740267785289615	0.0255221
PHBP6	0.0	1.0
AC138783.11	-0.10591947704496919	1.0
AC118138.2	-0.027448941939889282	1.0
AC004878.2,AC004878.8	-0.1727124153782348	1.0
AC004878.5	-0.004174423411140054	1.0
AC004878.6	-0.07812461957913817	1.0
AC006014.10	-0.027316858734798874	1.0
TRIM73	-1.3135641272711471	0.000562704
AC018720.10	0.010929090077285103	0.887418
AC005102.1	-0.057855590886733525	1.0
RHBDD2	-0.9042698771844766	0.000121354
POR	-0.5217366168755796	0.0239286
MDH2	-1.6327397121246692	0.000121354
RNU6-863P	0.0	1.0
snoU13	0.0	1.0
AC005077.5	0.003504936030819204	1.0
SRRM3	2.0469083740304157	0.000121354
RN7SL212P	0.0	1.0
HSPB1	-4.847498784148049	0.000121354
AC005522.6	0.0	1.0
ZP3	0.45728050904271045	0.0122029
DTX2	-0.8411116372518589	0.000121354
CCDC146,UPK3B	-0.5332206708105434	0.229573
RP5-899E9.1	0.00267641303334273	1.0
GCNT1P5	0.0	1.0
PTPN12	-1.8955304642181492	0.000121354
RSBN1L	0.5131388021722737	0.0302512
PHTF2	-1.9924403168395648	0.000121354
RP5-1185I7.1	-0.019930877414183507	1.0
RPL13AP17	-0.0035035544035728686	1.0
AC007237.2	-0.20277376705936065	1.0
MAGI2-AS1	-0.03764395691156284	1.0
MAGI2-AS2	0.0	1.0
RNU6-337P	0.0	1.0
AC006355.3	-0.09156417211699001	1.0
AC004945.1	0.0	1.0
MAGI2-AS3	-6.441260567836353	0.000121354
RNA5SP234	0.0	1.0
GNAI1	-3.0739167959706855	0.000121354
RN7SL869P	0.0	1.0
RN7SL35P	0.0	1.0
CD36	-1.9086395297158683	0.000121354
AC005008.2	0.0006791072614602379	1.0
AC004866.1	0.0	1.0
AC004866.3	0.0	1.0
MIR1255B1	0.010549366119227814	1.0
AC005159.1	0.0	1.0
AC004006.2	0.0	1.0
RNA5SP235	0.0	1.0
AC079799.2	0.0	1.0
AC079987.2	0.0	1.0
RAD23BP2	0.0	1.0
AC003984.1	-0.010981579370888749	1.0
HMGN2P11	0.0	1.0
HNRNPA1P8	0.010151274159533132	1.0
HSPA8P16	0.006886645476423045	1.0
LINC00972	0.0	1.0
GRM3	0.2802164481910311	0.122157
CTA-254O6.1	0.34984081296331226	0.000121354
DMTF1	-0.7574257757816365	0.00871686
CROT	-4.029344602000506	0.000121354
HNRNPA1P9	-0.09041879543883789	1.0
snoU13	0.0	1.0
RUNDC3B	-1.0960557140621505	0.000121354
DBF4	0.7172369583827569	0.00906387
ADAM22	1.9532069852415153	0.000121354
CTB-167B5.1	-0.02722711941186475	1.0
AC003991.3	0.10602103876255432	1.0
CTA-326K9.1	0.0	1.0
EEF1A1P28	0.0	1.0
AC006988.1	0.0	1.0
AC002127.4	0.0004914107594745209	1.0
ZNF804B	0.00011822248145016895	1.0
AC002383.2	-0.0006731807711287365	1.0
DPY19L2P4	-0.007060661621358552	1.0
STEAP1	-1.464381658512439	0.00524815
STEAP2	-1.0923431689813587	0.000121354
C7orf63	-0.7072634661009395	0.00632299
AC002064.5	-0.00316669209788129	1.0
CDK14,CLDN12,GTPBP10	-0.7029285756688747	0.0010811
FZD1	-0.505059960016715	0.000121354
RP11-115N4.1	0.0013539161600599893	1.0
AKAP9	0.2948643868429379	0.231895
CTB-161K23.1	0.04921986482574748	1.0
ANKIB1	-0.5895058439532491	0.000773572
CTB-10G5.1	0.0	1.0
GATAD1	-1.652223723380975	0.000121354
RBM48	-0.35924589356686065	0.0198932
AC002454.1	-1.0472927399095804	0.044541
CCDC132	-0.8973115140528234	0.000235208
GNGT1	0.9792179821442596	0.000121354
GNG11	-5.028399116091982	0.000121354
AC006378.2	-0.49514036225201447	0.000121354
AC003092.1	-0.22782664813873837	0.0717454
COL1A2	1.0463373880501303	1.0
RNU6-1328P	0.0	1.0
CASD1	0.7872584101533536	0.00488509
PEG10	1.7798961209744522	0.000121354
RNU6-956P	0.0	1.0
ATP5F1P2	0.0	1.0
GRPEL2P3	0.0	1.0
RN7SKP129	0.0	1.0
ARF1P1	0.04574909158956766	1.0
PPP1R9A	2.1586892551326335	0.000121354
AC004022.8	0.018270677437608348	1.0
GS1-293C5.1	-0.8401750289810515	0.510687
AC004012.1	0.02475210168946628	0.686799
ASB4	0.14153480927428266	1.0
AC002451.1	0.0	1.0
AC002451.3	-0.12643796428099033	1.0
DYNC1I1	2.124997449941322	0.000121354
AC096775.2	0.0	1.0
RNU6-532P	0.0	1.0
RNU6-364P	0.0	1.0
RNU7-188P	0.0	1.0
MARK2P10	0.009266356139398689	1.0
DLX6	3.7722023874411836	0.000121354
ACN9	0.08093322672577352	0.74037
AC007316.3	0.0871040577895748	1.0
TAC1	0.9171825841529997	0.312067
AC079781.5	0.0	1.0
AC007875.3	0.08835494595572904	1.0
AC005326.2	0.0	1.0
AC079781.1	0.0	1.0
AC007875.2	0.18512877469761316	0.338029
AC079781.7	0.0	1.0
MIR5692A1	0.0	1.0
RN7SL478P	0.0	1.0
RN7SL13P	0.0	1.0
LMTK2	0.7377851633843706	0.000121354
BHLHA15	1.5751248884197457	0.000121354
BRI3	-2.687076439004975	0.000121354
RP11-307C18.1	-0.22654495748982562	0.39895
NPTX2	1.3003878035656675	0.134427
TRRAP	0.09215834273481804	0.584449
MYH16	0.0841867461465768	1.0
ARPC1A,ARPC1B	-2.4698967965905805	0.000121354
BUD31	-1.7001068773959842	0.000121354
AC073063.1,CPSF4	-0.5388210334872282	0.493011
ZNF789	0.43217501268432473	0.243254
ZKSCAN5	-0.9252263559135341	0.000121354
GS1-259H13.10,ZNF655	-1.531778187467678	0.000121354
ZSCAN25	0.06170832721013581	0.790015
AC069294.1	0.0	1.0
RP11-757A13.1	0.10321978295018815	1.0
CTD-3244O18.7	0.0	1.0
CYP3A43	-0.0318880723032568	1.0
CTD-3244O18.5	0.0	1.0
CTD-3244O18.6	0.0	1.0
RP4-604G5.1	0.10702638446951906	1.0
SNORA40	0.0	1.0
AZGP1P1	0.02019295201086869	1.0
RP4-604G5.3	0.0	1.0
ZKSCAN1	-0.6482380445408812	0.000121354
ZSCAN21	-0.5672404429528441	0.203865
COPS6	-2.6276036223027925	0.000121354
AP4M1	-0.7235254154474793	0.162129
CNPY4	-1.1463701200665875	0.0637707
MBLAC1	0.4379485237557998	0.748259
AC073842.19	0.08107499450691807	1.0
LAMTOR4	-1.8525115797098493	0.000121354
PVRIG,STAG3	1.7320998301021102	0.000121354
SPDYE3	-0.6591143516137864	0.161874
PILRA,PILRB	1.5323944933152853	0.000121354
MEPCE	-0.37307877707891485	0.00677379
RP11-758P17.2,RP11-758P17.3	-1.2962957589794324	0.010173
RN7SL161P	0.0	1.0
NYAP1	1.1584580734847365	0.000121354
RP11-44M6.1	0.029841738231796408	1.0
AGFG2	-0.7072540978380855	0.000121354
RP11-44M6.3	0.038987727959263696	1.0
FBXO24	-0.18352637754579576	0.559582
PCOLCE	-5.7495389383104625	0.000121354
MOSPD3	-0.838137330575325	0.000121354
GNB2	-1.4947404317534312	0.000121354
POP7	-0.08626737639809662	0.628676
EPO	0.01691997087575694	1.0
ZAN	0.010343749188059944	1.0
SLC12A9	-1.3451651075414703	0.000121354
TRIP6	-4.055463670736497	0.000121354
SRRT	0.38926300550358955	0.0544099
RP13-650G11.1	0.0	1.0
MUC3A	0.23542685001895347	0.120914
MUC12	-0.9026863293738496	0.000121354
MUC17	0.027632510844905724	1.0
TRIM56	-2.4172449622022842	0.000121354
RP11-395B7.7	-2.935087996669979	0.000121354
SERPINE1	-9.904065204524768	0.000876967
AP1S1	-2.102536551169572	0.000121354
ZNHIT1	-2.0152498640964494	0.000121354
RP11-132A1.3	0.0	1.0
RP11-132A1.4	-0.003019572003958717	0.98215
COL26A1	0.11665558748833962	1.0
CUX1	-0.5390611225839499	0.02727
SH2B2	0.019269309069918698	0.938879
Y_RNA	0.0	1.0
CTA-313A17.3	-0.11757616501946937	1.0
PRKRIP1	-0.8275697324977773	0.000121354
ORAI2	-1.5681389797791596	0.000121354
LRWD1	-0.5521219238520417	0.0835352
AC093668.3	0.0	1.0
SPDYE2	0.11728871237591652	0.254095
SPDYE2B	0.010733325121969653	1.0
FAM185A	-0.2788650284210873	0.293714
RNU6-1136P	0.0	1.0
RN7SKP198	0.07246270755892938	1.0
LRRC17	-4.6452729024216035	0.000121354
NFE4	-0.0001885259756331301	1.0
AC073127.1	0.0	1.0
RP11-645N11.3	0.0	1.0
ARMC10	-1.536204325332463	0.000121354
S100A11P1	0.0	1.0
PMPCB	-1.0018499089977813	0.0345496
PSMC2	-1.5387668520434854	0.000235208
CTB-107G13.1	0.5433925749002696	0.395495
LHFPL3	0.28295394026484544	0.000121354
RN7SL8P	0.06608753674071802	1.0
RP11-325F22.2	-0.004131786697667013	1.0
SNORD112	0.0	1.0
KMT2E	0.026548110239611365	0.932168
CTB-152G17.5	0.0	1.0
CTB-152G17.4	0.0	1.0
RP4-778K6.1	0.0	1.0
RWDD4P1	-0.010769836882699361	1.0
RP4-778K6.3	-0.0007323483065964789	1.0
RNU6-1322P	0.0	1.0
RP11-251G23.2	0.14180159238237033	1.0
RINT1	-1.3296260287500015	0.000121354
RP11-251G23.5	-0.22448983284272153	0.344748
CTA-351J1.1	0.0	1.0
CDHR3	1.4212132016010097	0.000346823
DCAF13P1	0.04394091952980008	1.0
RNU6-392P	0.0	1.0
RP11-22N19.2	-0.0739451819631083	0.900048
LARP1BP2	0.07073567052479407	1.0
RP5-884M6.1	-0.8889824341285134	0.26511
PIK3CG	-0.1592014513010976	1.0
PRKAR2B	-1.6424241616769928	0.000121354
HBP1	-1.5237566076612028	0.000121354
AC004492.1	0.0	1.0
CTB-20D2.1	0.0	1.0
GPR22	0.1044659823522865	1.0
DUS4L	-0.7404940548103274	0.128498
BCAP29	-2.7167560978597254	0.000121354
SLC26A4	-0.05949396650548577	1.0
CBLL1	-0.3073454736861042	0.156841
PIGCP2	0.0	1.0
DLD	-1.3602009593226327	0.0210382
CTB-13F3.1	-3.2742089748084124	0.349995
AC007567.1	0.0	1.0
CTB-54D4.1	0.05984906001567058	1.0
DNAJB9	-0.6199230250796844	0.171188
AC005487.2	0.2930337572071777	0.000121354
AC004014.3	0.00020346694339057518	1.0
AC073387.2	0.0	1.0
RP11-10E6.1	0.0	1.0
AC005161.1	0.0	1.0
LRRN3	-1.8546220329679863	0.000121354
AC003989.3	0.0	1.0
AC003989.4	0.0	1.0
DOCK4-AS1	0.0002982391006494876	1.0
ZNF277	-1.1335724717262579	0.000121354
MTND5P8	0.030754734692382064	1.0
AC004112.7	0.008759826383004071	1.0
IFRD1,LSMEM1	-1.002269061629643	0.000121354
NPM1P14	0.016102894737449098	1.0
AC002463.3	0.0316834831244518	1.0
RP11-736E3.1	0.006360501635951487	1.0
RP11-703P11.1	0.07176486559914784	1.0
TSRM	0.0	1.0
FOXP2	0.941918532268589	0.000121354
MDFIC	-2.4364286287937795	0.000121354
AC068610.3	0.5513086166025496	0.0924443
RP11-222O23.1	0.0	1.0
RP11-458K10.3	0.0	1.0
TES	-1.3392499940328728	0.0369221
CAV2	-7.963645057827193	0.000121354
CAV1	-8.380771456275122	0.000121354
MET	-0.43305165460505674	0.0408623
CAPZA2	-1.4121885179679126	0.000121354
ST7,ST7-OT4	-0.44901298039221993	0.0134682
MTND4P6	0.0	1.0
AC002465.2	-0.020508202855467197	1.0
CFTR	-0.09251784035578435	1.0
AC007568.1	0.0	1.0
NAA38	0.029664755479581636	0.921164
ANKRD7	0.002063784381691959	0.990581
AC006926.1	0.0	1.0
AC091320.1	0.0	1.0
RP5-1006K12.1	0.0	1.0
KCND2	1.2266868270152822	0.000121354
ING3	-0.1681538518129425	0.402157
CPED1	-6.391358688084105	0.000121354
WNT16	-3.5505493532270953	0.000121354
RP11-3L10.1	0.0	1.0
RP11-3L10.2	-0.03661290758502132	1.0
RN7SKP277	0.0	1.0
PTPRZ1	2.530187633420842	0.107762
RNU7-154P	0.0	1.0
RP5-1049N15.2	0.06278106219054763	1.0
RP11-560I19.1	0.08558944857381943	1.0
RP11-560I19.2	0.6548424444475602	0.000121354
FEZF1-AS1	3.1494057090166803	0.000121354
RP5-1101C3.1	0.1921216308114914	0.000455461
RP11-395G17.1	0.0	1.0
RPS26P31	-0.04612319149250655	1.0
RP5-1166A24.1	0.0	1.0
RP11-332K15.1	-0.023493471538333227	1.0
ASB15	0.05040230576527021	1.0
LMOD2	0.05249922581670271	1.0
RP11-390E23.6	1.0195961165056915	0.000121354
HYAL4	0.008454876528297815	1.0
SPAM1	0.020437056854104498	1.0
RP4-630C24.3	0.0	1.0
RP5-921G16.1	-0.05457555660234925	1.0
SSU72P8	0.6732868545297775	0.000121354
RP5-1106E3.1	0.1321671051604158	1.0
RNU6-102P	0.0	1.0
EEF1GP1,RP11-3B12.1,RP11-3B12.2	-0.9740479876837623	0.0366277
RP11-807H17.1	0.0013627318644769137	1.0
AC005276.1	0.0003640888397285253	1.0
AC003968.1	0.0	1.0
AC000370.2	0.0027526307488891745	1.0
AC000374.1	0.010258197671779094	1.0
AC000362.1	0.0	1.0
AC000099.1	0.0019649392016175726	1.0
AC000110.1	0.0	1.0
AC000123.4	-0.44266381944354805	0.349374
AC000124.1	0.0	1.0
ARF5,FSCN3	0.950010265625534	0.000121354
SND1	-1.4190694797630874	0.000121354
MIR129-1	0.0	1.0
LEP	0.000423316845843791	1.0
AC018635.1	0.0	1.0
RP11-62J1.3	0.8479634534575529	0.0829799
RNU7-27P	0.0	1.0
HILPDA,METTL2B	1.0968040452010532	0.000346823
RNU6-177P,RP11-274B21.1	0.057958440523217976	0.728617
RP11-274B21.2	1.0262518481510714	0.000121354
RP11-274B21.4	0.47167159871324327	0.00157926
RP11-274B21.3	0.9690220962185415	0.000121354
RP11-274B21.10	1.1354770064987958	0.000121354
FAM71F2	-0.1196068084052869	0.619976
RP11-274B21.8	-0.06998050381500791	0.697405
RP11-274B21.9	0.06847813650706519	0.617847
RP11-274B21.7	0.11202896501361599	1.0
RNA5SP242	0.0	1.0
RNA5SP243	0.0	1.0
FAM71F1	0.14926183807324436	1.0
CALU	-4.663648295611872	0.000121354
CCDC136	0.5800984356773041	0.109761
FLNC	-5.149726216535347	0.000121354
ATP6V1F	-1.4019647367147043	0.00254387
RP11-309L24.4	0.16822411004377036	0.652686
RP11-309L24.9	0.2682067005658809	0.603985
AC025594.1	0.0	1.0
IRF5	1.1933381031241566	0.000121354
RN7SL306P	0.0	1.0
ODCP	0.16941014739424973	0.618961
TPI1P2	0.5280010607422557	0.0102609
snoU13	0.0	1.0
RP11-286H14.4	0.0038928187225627706	1.0
TSPAN33	2.8755886606873724	0.000121354
SMO	-0.965215745523733	0.000121354
AHCYL2	-0.46307556367137165	0.0190815
STRIP2	0.7495170223117459	0.019324
SMKR1	1.9907660208814237	0.313112
NRF1	0.45166161029458785	0.166349
RP11-306G20.1	0.0026931345836887334	1.0
RNA5SP245	0.0	1.0
KLHDC10	-0.07336902446041235	0.723415
RP11-775D22.2	0.1557991054760377	0.373622
RP11-775D22.3	0.2539173437271557	0.00685971
SSMEM1	-0.002595903030507539	1.0
RP11-190G13.4	0.005155582047407672	1.0
CPA2	0.7316214377989995	0.325525
CPA4	-5.623097483272737	0.000121354
snoU13	0.0	1.0
CPA5	0.04156641438702277	0.83459
CPA1	0.1292969986531543	1.0
MEST	0.3312436282477526	0.153211
RP11-2E11.9	1.6569815747038368	0.477895
RP11-36B6.1	-0.031830357886474085	1.0
AC016831.7	1.0630515712626827	0.000121354
RP11-138A9.2	0.9050742142910985	0.000121354
MKLN1	-1.0741924590291794	0.000121354
AC008264.4	0.09315286492496719	1.0
AC093106.4	0.0	1.0
AC009518.3	0.0	1.0
AC009518.4	0.00037984910445912275	1.0
AC105443.2	0.0	1.0
AC018643.4	0.003315410469279443	1.0
AC011625.1	0.0	1.0
AC009365.3	0.015598685290686903	1.0
SNORD46	0.0	1.0
AC009365.4	0.0	1.0
AC009518.8	-0.004494206924003275	1.0
U6	0.0	1.0
EXOC4	-1.110291831892535	0.000121354
LRGUK	0.47200851838187197	0.000121354
AC008154.4	0.06251356320243137	1.0
AKR1B10	-0.4645358258230552	0.000121354
AKR1B15	-0.009161188380397482	1.0
BPGM	-0.9219030856582938	0.000121354
AC009276.4	0.004350344494280808	1.0
CALD1	-8.287696700357222	0.000121354
AGBL3	0.3920583157738627	0.637041
TMEM140	-0.5530184328202489	0.017288
RP11-134L10.1	-0.1448359479933006	0.774763
AC009542.2	-0.061919426393002824	1.0
STRA8	0.01214829638198223	1.0
SDHDP2	-0.05265085205928655	1.0
NUP205	1.1367531900823022	0.000121354
RP11-751K21.1	0.22328584148749608	0.247715
AC093107.7	-0.019671295517714304	1.0
C7orf73	0.3414996055489034	0.0415145
RP11-644N4.1	-0.3103313856234434	0.691487
AC015987.2	-1.795966843095104	0.000121354
RNU6-223P	0.0	1.0
AC024084.1	-0.000631682134706084	1.0
AC009784.3	-0.01401797749092469	1.0
AC009541.1	0.0	1.0
PSMC1P3	0.0	1.0
CHRM2	-6.425110885815624	0.000121354
AC009517.2	0.0	1.0
SNORD81	0.0	1.0
AC078842.4	-0.0021651869737092126	1.0
AC009245.3	-0.012595379869227279	1.0
AC022173.2	-0.0018862342825113733	1.0
AKR1D1	-0.0010880319992867403	1.0
snoU13	0.0	1.0
RCC2P3	0.0	1.0
AC083867.4	0.10238065040749139	1.0
Y_RNA	0.0	1.0
snoU13	0.0	1.0
Y_RNA	0.0	1.0
AC008265.2	0.008497918175608497	1.0
TRIM24	1.8074479645463066	0.000121354
AC020983.5	0.0	1.0
UQCRFS1P2	0.0	1.0
TMEM213	0.09714611297716565	1.0
TTC26	0.5373093602176998	0.00177627
RP11-365F18.5	0.49459742739631823	0.252585
UBN2	1.3095409565730272	0.000121354
C7orf55,C7orf55-LUC7L2,LUC7L2	0.8152455677814344	0.000562704
RNU6-911P	0.0	1.0
RP4-701O16.5	0.0	1.0
CLEC2L	0.7698373937946884	0.315641
TBXAS1	-3.513833935521084	0.000121354
JHDM1D-AS1	2.7931755827204126	0.000121354
RNU1-58P	0.4670665824458971	1.0
RP5-1136G2.1	-0.06701651694459493	1.0
PPP1R2P6	0.060481994950580216	1.0
RNA5SP247	0.0	1.0
RAB19	2.1137610047139663	0.0208742
AC006452.1	0.0	1.0
Y_RNA	0.0	1.0
RN7SL771P	0.15280126004834316	1.0
ADCK2,NDUFB2	-0.38173534949750487	0.296542
U6	0.0	1.0
RP4-813F11.3	0.0	1.0
RNU4-74P	0.0	1.0
TMEM178B	1.8387419624820482	0.000121354
AGK	0.11893505260272585	0.743882
WEE2	0.4084418128181048	0.0462346
SSBP1,TAS2R3,TAS2R4	-0.7480993335606343	0.000235208
TAS2R5	1.1030823154985399	0.000121354
MYL6P4	0.0	1.0
OR9A3P	0.23564129197838368	0.000121354
OR9A1P	0.05707645743273746	1.0
MGAM,OR9A4	0.20451105350676962	0.000876967
RP11-1220K2.2	0.3340384656245284	0.000121354
U66059.58	0.0	1.0
TRBV1	0.0	1.0
TRBV2	0.025664432778201105	1.0
TRBV3-1	0.0	1.0
TRBV4-1	0.0	1.0
TRBV5-1	0.0	1.0
TRBV6-1	0.054179856019209265	1.0
TRBV7-1	0.0	1.0
TRBV4-2	0.0	1.0
TRBV19	0.0	1.0
TRBV20-1	0.0	1.0
TRBV21-1	0.0	1.0
TRBV22-1	0.0	1.0
TRBV23-1	0.0	1.0
TRBV24-1	0.0	1.0
MTRNR2L6	0.0	1.0
TRBV25-1	0.04372665294631437	1.0
TRBVA	0.0	1.0
TRBV26	0.02016350300540088	1.0
TRBVB	0.0	1.0
TRBV27	0.0	1.0
TRBV28	0.0	1.0
PGBD4P1	0.0	1.0
TRBV29-1	0.05514969277290442	1.0
PRSS1	0.017717565162111055	1.0
PRSS3P1	0.00482717980808979	1.0
PRSS3P2	0.0	1.0
TRBJ2-1	0.0	1.0
TRBJ2-2	0.0	1.0
TRBJ2-2P	0.0	1.0
TRBJ2-3	0.0	1.0
TRBJ2-4	0.0	1.0
TRBJ2-5	0.0	1.0
TRBJ2-6	0.0	1.0
TRBJ2-7	0.0	1.0
